class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
SOS Alert,0.5725519061088562,0.34745991230010986,-0.7426462769508362,0.9999642372131348,0.5907987356185913,0.2898205816745758,-0.6864694952964783,0.9999096393585205,0.6074622869491577,0.28759199380874634,-0.6870959997177124,0.9999076128005981,0.6235801577568054,0.28492870926856995,-0.687516987323761,0.9999123811721802,0.5384275913238525,0.28904715180397034,-0.6973660588264465,0.9998738169670105,0.5181161165237427,0.28675124049186707,-0.6974100470542908,0.9998513460159302,0.4987569749355316,0.28425300121307373,-0.6974931955337524,0.9998320937156677,0.6307936310768127,0.2873402535915375,-0.35240960121154785,0.9999569654464722,0.4666321277618408,0.28620976209640503,-0.3935908079147339,0.9998830556869507,0.6003783941268921,0.39532002806663513,-0.6156139373779297,0.9999808073043823,0.5373928546905518,0.39501744508743286,-0.6279402375221252,0.9999740123748779,0.7116515040397644,0.4708763062953949,-0.1436019241809845,0.9999403357505798,0.36810415983200073,0.4888763129711151,-0.21399331092834473,0.999875009059906,0.9387032389640808,0.6842899918556213,-0.3982098698616028,0.9981277585029602,0.13065917789936066,0.7060800790786743,-0.30329400300979614,0.9982454180717468,0.9316802024841309,0.3625773787498474,-0.5263590812683105,0.9992303848266602,0.2657705247402191,0.35114771127700806,-0.304069846868515,0.9994097948074341,0.937730610370636,0.24442973732948303,-0.544538676738739,0.9948990345001221,0.2426542341709137,0.22088225185871124,-0.3064907491207123,0.9963533282279968,0.8895800709724426,0.22644655406475067,-0.4564899504184723,0.9939870238304138,0.2923779785633087,0.20770041644573212,-0.21811732649803162,0.9954192638397217,0.872439980506897,0.2785452902317047,-0.4994180202484131,0.9948388934135437,0.3123284876346588,0.25351303815841675,-0.26884350180625916,0.9959092736244202,0.672025740146637,0.9843493700027466,-0.006146779749542475,0.5557007193565369,0.43742066621780396,0.999615490436554,0.008892683312296867,0.588895857334137,0.7345572710037231,1.456349492073059,-0.8064985275268555,0.030090386047959328,0.4607820510864258,1.4584829807281494,-0.6036739945411682,0.03236072137951851,0.690058171749115,1.9126439094543457,-0.3017362058162689,0.00027184386271983385,0.47216567397117615,1.935024380683899,0.06589128822088242,0.00025409506633877754,0.6817306876182556,1.980411171913147,-0.2621298134326935,0.0007384554482996464,0.4676446318626404,2.0081379413604736,0.11957140266895294,0.00032462039962410927,0.6991543173789978,2.0899555683135986,-0.5913721919059753,0.001021876698359847,0.49778860807418823,2.117392063140869,-0.19580864906311035,0.000587326823733747
SOS Alert,0.5725183486938477,0.3383505642414093,-0.9126701354980469,0.9999609589576721,0.5909842252731323,0.2827065587043762,-0.8537742495536804,0.9998992085456848,0.6076841950416565,0.2819575071334839,-0.8544265031814575,0.9998962879180908,0.6236565113067627,0.28047654032707214,-0.8549361228942871,0.9998993873596191,0.5384031534194946,0.27951619029045105,-0.86200350522995,0.999862551689148,0.5180745124816895,0.27724042534828186,-0.8621662855148315,0.9998399615287781,0.49872055649757385,0.27486827969551086,-0.8623160123825073,0.9998183250427246,0.6312215924263,0.284837543964386,-0.4971235692501068,0.9999480843544006,0.4674544930458069,0.28048402070999146,-0.526746392250061,0.9998717904090881,0.6003502607345581,0.38927942514419556,-0.7771528959274292,0.9999776482582092,0.5361486673355103,0.387174129486084,-0.7862810492515564,0.9999709725379944,0.7117370963096619,0.47121065855026245,-0.2596971392631531,0.9999329447746277,0.3684214949607849,0.48891255259513855,-0.3156268000602722,0.9998691082000732,0.9466290473937988,0.6960458159446716,-0.5822678804397583,0.9979033470153809,0.1331249326467514,0.7127429246902466,-0.47427254915237427,0.997948169708252,0.9303994178771973,0.3714788258075714,-0.7643841505050659,0.9991990327835083,0.2633413076400757,0.37142637372016907,-0.5673370957374573,0.9994158148765564,0.9379989504814148,0.24687756597995758,-0.7889295816421509,0.994904637336731,0.24224606156349182,0.23839761316776276,-0.5828322172164917,0.9964929819107056,0.8887289762496948,0.23043864965438843,-0.6910402178764343,0.9939867854118347,0.2859947383403778,0.21885070204734802,-0.48814305663108826,0.995594322681427,0.8715370297431946,0.28218239545822144,-0.7336564660072327,0.9948399662971497,0.30452191829681396,0.27069178223609924,-0.530976414680481,0.9960642457008362,0.6742646098136902,0.9838159084320068,-0.00812922976911068,0.5632805228233337,0.44053393602371216,0.9996517896652222,0.01078549399971962,0.5996302366256714,0.7344189882278442,1.4560887813568115,-0.8490540385246277,0.03251245617866516,0.46766772866249084,1.454809546470642,-0.6719939112663269,0.0340547040104866,0.6918681263923645,1.9091113805770874,-0.315246045589447,0.0003013660025317222,0.4772796034812927,1.927916407585144,0.05647536367177963,0.0002750542189460248,0.6827428936958313,1.9775499105453491,-0.2734946608543396,0.0008168290369212627,0.47357577085494995,2.00154709815979,0.11422237008810043,0.00034810666693374515,0.7008310556411743,2.0876567363739014,-0.6157063841819763,0.0011095119407400489,0.501435399055481,2.1111106872558594,-0.21652022004127502,0.0006248799618333578
SOS Alert,0.5721279382705688,0.32612326741218567,-0.87347012758255,0.9999588131904602,0.590969443321228,0.27093446254730225,-0.8174708485603333,0.9998926520347595,0.6076823472976685,0.27043551206588745,-0.8181815147399902,0.99988853931427,0.6236635446548462,0.26939111948013306,-0.8186300992965698,0.9998921751976013,0.5375832319259644,0.26852235198020935,-0.8192869424819946,0.99985671043396,0.5171875357627869,0.26702696084976196,-0.8194807171821594,0.9998338222503662,0.49821287393569946,0.265401154756546,-0.8196474313735962,0.9998116493225098,0.6326418519020081,0.27822965383529663,-0.4731671214103699,0.9999426603317261,0.46746134757995605,0.27661627531051636,-0.4716649651527405,0.999863862991333,0.6003130078315735,0.37834036350250244,-0.7429043054580688,0.9999757409095764,0.5351304411888123,0.3770608901977539,-0.7433034181594849,0.9999691843986511,0.7150044441223145,0.47130537033081055,-0.24885034561157227,0.9999262690544128,0.36829596757888794,0.4861222505569458,-0.26012086868286133,0.999864935874939,0.9468511343002319,0.7113656997680664,-0.5556246042251587,0.9973129630088806,0.13846054673194885,0.7193683385848999,-0.28173011541366577,0.9975498914718628,0.9295961260795593,0.3902703821659088,-0.6869591474533081,0.9991704821586609,0.25871434807777405,0.391142874956131,-0.2250184714794159,0.9994417428970337,0.9369539022445679,0.2568158805370331,-0.7034397125244141,0.9950178861618042,0.23329631984233856,0.2572694718837738,-0.2151884138584137,0.9967168569564819,0.8878338932991028,0.24984382092952728,-0.6084973812103271,0.9941328763961792,0.2752171754837036,0.2355153113603592,-0.13533011078834534,0.9958773851394653,0.8708442449569702,0.2994852066040039,-0.6558200120925903,0.9949818253517151,0.30126628279685974,0.28876861929893494,-0.1904706060886383,0.9963183999061584,0.6781585216522217,0.9831458330154419,-0.024901388213038445,0.5635393261909485,0.4418763220310211,0.9998436570167542,0.027211681008338928,0.6036306023597717,0.7307307720184326,1.4528287649154663,-0.8994500041007996,0.04097515717148781,0.4630345404148102,1.453901767730713,-0.6412760019302368,0.0411776602268219,0.6893767714500427,1.9055761098861694,-0.34838539361953735,0.0004577642830554396,0.4694686830043793,1.9181444644927979,0.08782137930393219,0.00038692523958161473,0.6776527166366577,1.9739432334899902,-0.30296626687049866,0.001129700685851276,0.46445488929748535,1.990782618522644,0.14556850492954254,0.00045179156586527824,0.6992644667625427,2.0857419967651367,-0.6400192975997925,0.0014972375938668847,0.4949897229671478,2.1033244132995605,-0.1727399230003357,0.0007888522231951356
SOS Alert,0.5720791220664978,0.3240072429180145,-0.8463873863220215,0.9999579191207886,0.5910142660140991,0.2690545916557312,-0.7894009947776794,0.9998888969421387,0.6077150106430054,0.26874473690986633,-0.7900972366333008,0.9998849034309387,0.623651921749115,0.26780304312705994,-0.7905347347259521,0.9998877644538879,0.5374906659126282,0.2655497193336487,-0.7938147783279419,0.9998525977134705,0.5171105861663818,0.2637321650981903,-0.7939248085021973,0.9998297095298767,0.4981851577758789,0.2619377672672272,-0.7940583229064941,0.9998061656951904,0.6326559782028198,0.2770242691040039,-0.4443740248680115,0.9999398589134216,0.46809014678001404,0.2741190195083618,-0.45521894097328186,0.9998596906661987,0.6002838611602783,0.37645837664604187,-0.7160676121711731,0.9999752640724182,0.5348719954490662,0.3751105070114136,-0.7197620272636414,0.9999690055847168,0.715472400188446,0.4719597101211548,-0.2135176658630371,0.9999255537986755,0.3671523630619049,0.48325496912002563,-0.24448943138122559,0.9998682737350464,0.9474493861198425,0.7297058701515198,-0.49930205941200256,0.9970517754554749,0.14040008187294006,0.7233951091766357,-0.2834349274635315,0.9973202347755432,0.9301600456237793,0.4071061909198761,-0.6317983269691467,0.9991645216941833,0.25974977016448975,0.40794166922569275,-0.26211443543434143,0.9994553923606873,0.9371776580810547,0.29045411944389343,-0.646580159664154,0.9951522350311279,0.2345569133758545,0.2696376144886017,-0.2560659348964691,0.9968694448471069,0.8890743255615234,0.27348917722702026,-0.5536298155784607,0.9942901134490967,0.279985249042511,0.24747535586357117,-0.17492099106311798,0.9960736632347107,0.8719455003738403,0.3207027018070221,-0.6017866730690002,0.9951111674308777,0.30095431208610535,0.30083540081977844,-0.228447824716568,0.9964939951896667,0.6755024194717407,0.9826286435127258,-0.02301090769469738,0.5653279423713684,0.44108039140701294,0.9986820816993713,0.025407442823052406,0.609569251537323,0.7280197143554688,1.4546124935150146,-0.8719854354858398,0.03972220793366432,0.4608374536037445,1.4490768909454346,-0.6488100290298462,0.03937328979372978,0.6853771209716797,1.9057698249816895,-0.34722453355789185,0.000446934747742489,0.46630969643592834,1.9196199178695679,0.09436073899269104,0.00037548443651758134,0.6737464666366577,1.9748271703720093,-0.2985471189022064,0.001115725259296596,0.4600503444671631,1.9918986558914185,0.15293382108211517,0.00044001208152621984,0.6933594346046448,2.0846621990203857,-0.6388936638832092,0.0014770173002034426,0.48456311225891113,2.103910207748413,-0.16421125829219818,0.0007707627955824137
SOS Alert,0.5696008205413818,0.324716180562973,-0.9257994890213013,0.9999557733535767,0.5906598567962646,0.26937970519065857,-0.8734520077705383,0.9998822212219238,0.6075807809829712,0.2688347399234772,-0.8741856813430786,0.9998787641525269,0.6236194372177124,0.2678414583206177,-0.8746261596679688,0.9998811483383179,0.53600013256073,0.26692384481430054,-0.8737389445304871,0.9998435974121094,0.515984058380127,0.2651456296443939,-0.8738504648208618,0.9998193979263306,0.4976484775543213,0.263214647769928,-0.8739844560623169,0.9997928142547607,0.6331683993339539,0.2770753502845764,-0.52579665184021,0.9999354481697083,0.46871790289878845,0.2743174135684967,-0.5183786153793335,0.9998481273651123,0.599819004535675,0.37690314650535583,-0.7920876741409302,0.9999739527702332,0.5333511829376221,0.3757522702217102,-0.7905896902084351,0.9999678730964661,0.7178071141242981,0.4723334014415741,-0.26638442277908325,0.9999242424964905,0.3680277466773987,0.48129400610923767,-0.2621970474720001,0.9998690485954285,0.9474727511405945,0.7240514755249023,-0.5534743666648865,0.9967814683914185,0.1441565752029419,0.725750744342804,-0.2783282399177551,0.997115433216095,0.9306427836418152,0.41857555508613586,-0.740032434463501,0.9991723895072937,0.26275238394737244,0.4227070212364197,-0.24556080996990204,0.9994720220565796,0.9368054270744324,0.30573374032974243,-0.7656562924385071,0.9953563213348389,0.24094805121421814,0.2985057234764099,-0.23909589648246765,0.9970285296440125,0.8932429552078247,0.285710871219635,-0.6803566217422485,0.9945377111434937,0.2853376865386963,0.27380552887916565,-0.15753871202468872,0.9962790608406067,0.8749896287918091,0.33199992775917053,-0.7135711908340454,0.9953023791313171,0.30534523725509644,0.32624301314353943,-0.21028080582618713,0.9966704249382019,0.676152765750885,0.9805792570114136,-0.0319487527012825,0.5660990476608276,0.44049614667892456,0.9951866865158081,0.03432120755314827,0.6118622422218323,0.725971519947052,1.4560316801071167,-0.8891509175300598,0.041054077446460724,0.4588235914707184,1.4484614133834839,-0.634998619556427,0.03916913643479347,0.6848238706588745,1.9052494764328003,-0.3557288944721222,0.00047165475552901626,0.46769818663597107,1.9180412292480469,0.12043086439371109,0.00038263879832811654,0.6762366890907288,1.9755603075027466,-0.3120476305484772,0.001193447969853878,0.4647424817085266,1.991581678390503,0.1819017380475998,0.00045359169598668814,0.6923143267631531,2.0806005001068115,-0.6581892967224121,0.0015636477619409561,0.4836829602718353,2.1028952598571777,-0.14218343794345856,0.0007861224003136158
SOS Alert,0.5647878050804138,0.32561179995536804,-0.8730756640434265,0.999957799911499,0.5896919369697571,0.26975175738334656,-0.8133029937744141,0.9998868703842163,0.6070187091827393,0.2695640027523041,-0.8138927221298218,0.9998836517333984,0.6233810782432556,0.2690366506576538,-0.8143815994262695,0.9998859167098999,0.5332781672477722,0.2673563063144684,-0.8349056243896484,0.9998502731323242,0.5136790871620178,0.26569080352783203,-0.8350661993026733,0.9998271465301514,0.4961310923099518,0.2636784315109253,-0.8350158929824829,0.9998013973236084,0.6336806416511536,0.28080281615257263,-0.46565333008766174,0.9999380111694336,0.4687333106994629,0.2766477167606354,-0.4391413629055023,0.9998540282249451,0.5975702404975891,0.37720954418182373,-0.7386016249656677,0.9999752044677734,0.528844952583313,0.3767206370830536,-0.7747921347618103,0.9999695420265198,0.7179075479507446,0.477541983127594,-0.2494109869003296,0.9999255537986755,0.3691205382347107,0.48155295848846436,-0.1888786256313324,0.999875009059906,0.9487943649291992,0.7241966724395752,-0.5381287932395935,0.9963544011116028,0.14666493237018585,0.7265040278434753,-0.17298081517219543,0.9968972206115723,0.9314225912094116,0.4248789846897125,-0.6617305278778076,0.9992185831069946,0.2656942903995514,0.43329373002052307,-0.11387823522090912,0.9995052218437195,0.9375563859939575,0.3112393021583557,-0.6807934641838074,0.9956904053688049,0.24284696578979492,0.30970990657806396,-0.10170771926641464,0.9972509145736694,0.8964006304740906,0.29096099734306335,-0.5891413688659668,0.994927167892456,0.2876538336277008,0.28609684109687805,-0.012349843047559261,0.9965609908103943,0.8769904375076294,0.33715811371803284,-0.6326281428337097,0.9956361055374146,0.3062346577644348,0.3385474383831024,-0.07616975903511047,0.9969198107719421,0.6765390634536743,0.9964586496353149,-0.034300290048122406,0.5454089641571045,0.4400213360786438,1.0132255554199219,0.03681565821170807,0.5943472981452942,0.7159138321876526,1.4859442710876465,-0.8771975636482239,0.04206432029604912,0.45819011330604553,1.463906168937683,-0.5913172364234924,0.039103034883737564,0.6841862201690674,1.9222153425216675,-0.35370683670043945,0.0005047630402259529,0.4665742814540863,1.9309158325195312,0.17569932341575623,0.0003967904776800424,0.6741734743118286,1.9931843280792236,-0.30928272008895874,0.001250769942998886,0.4622878134250641,2.006202459335327,0.23723344504833221,0.0004612008051481098,0.6883981227874756,2.0944623947143555,-0.6491641402244568,0.001648430246859789,0.4786381125450134,2.1152303218841553,-0.06939156353473663,0.000811341917142272
SOS Alert,0.5620341897010803,0.32591262459754944,-0.952579140663147,0.9999567866325378,0.5886861681938171,0.27064719796180725,-0.9002494812011719,0.9998840689659119,0.6062768697738647,0.27084091305732727,-0.901028037071228,0.9998810291290283,0.6229468584060669,0.27083951234817505,-0.9014066457748413,0.9998839497566223,0.5319315195083618,0.2689441740512848,-0.8940610885620117,0.9998472332954407,0.5126979351043701,0.26788797974586487,-0.8942723274230957,0.9998239874839783,0.49547895789146423,0.266364187002182,-0.8944226503372192,0.9997975826263428,0.6339470744132996,0.2839188575744629,-0.5534693002700806,0.9999364018440247,0.46872806549072266,0.27983129024505615,-0.4996984899044037,0.9998487234115601,0.5961524248123169,0.37888452410697937,-0.8196138143539429,0.9999747276306152,0.5261472463607788,0.377069354057312,-0.8105371594429016,0.9999690055847168,0.7184066772460938,0.4829712510108948,-0.29243209958076477,0.9999222755432129,0.3711625337600708,0.4818296432495117,-0.23727598786354065,0.9998731017112732,0.9571493268013,0.7333335876464844,-0.5870895981788635,0.9961869716644287,0.15210671722888947,0.735639750957489,-0.21642792224884033,0.9967243671417236,0.9319496154785156,0.4478100836277008,-0.7545849084854126,0.9992387294769287,0.2832396924495697,0.4529190957546234,-0.16161485016345978,0.9995341897010803,0.9371905326843262,0.3274610936641693,-0.7800846695899963,0.9959176778793335,0.27570754289627075,0.3190969228744507,-0.15167127549648285,0.9974431991577148,0.895415186882019,0.30032065510749817,-0.6911405920982361,0.9952074885368347,0.3065890669822693,0.3003726899623871,-0.06183559447526932,0.9968040585517883,0.8766517639160156,0.3539210557937622,-0.7253904938697815,0.9958717226982117,0.32457414269447327,0.3549371063709259,-0.1229710727930069,0.997133731842041,0.6770070791244507,1.0010979175567627,-0.04202212393283844,0.5335771441459656,0.43957194685935974,1.0189874172210693,0.04436531290411949,0.5819807052612305,0.7148637771606445,1.4900801181793213,-0.9284194707870483,0.04746837913990021,0.45683854818344116,1.4760328531265259,-0.5481241941452026,0.04299291968345642,0.6823020577430725,1.9231992959976196,-0.35751602053642273,0.0006453650421462953,0.4650800824165344,1.9319515228271484,0.23116092383861542,0.0004721992008853704,0.6734699010848999,1.994327187538147,-0.3117172122001648,0.001495928387157619,0.4622575640678406,2.0070087909698486,0.293059766292572,0.0005246117943897843,0.6871351003646851,2.094555139541626,-0.6616633534431458,0.001977513777092099,0.47810569405555725,2.1158173084259033,-0.018588921055197716,0.0009225588873960078
SOS Alert,0.5589430332183838,0.3265542685985565,-0.8869274258613586,0.9999537467956543,0.5874037742614746,0.2707606256008148,-0.8347101211547852,0.999870777130127,0.6051492094993591,0.2711569368839264,-0.8366059064865112,0.9998682141304016,0.6218281388282776,0.27140215039253235,-0.8365944623947144,0.9998722672462463,0.5312646627426147,0.2693520784378052,-0.7988994717597961,0.9998337626457214,0.5122963190078735,0.26834896206855774,-0.7993988394737244,0.9998116493225098,0.4952283799648285,0.26689115166664124,-0.8001424074172974,0.9997860193252563,0.6338563561439514,0.2861509323120117,-0.4776984751224518,0.9999299645423889,0.46875619888305664,0.2799907326698303,-0.3578680455684662,0.9998393654823303,0.5929608345031738,0.3802330791950226,-0.751981258392334,0.9999714493751526,0.5234445333480835,0.3777061998844147,-0.7085089683532715,0.9999662637710571,0.7179404497146606,0.4909614026546478,-0.19493868947029114,0.99988853931427,0.37151598930358887,0.4825594127178192,-0.16476508975028992,0.9998541474342346,0.9557846784591675,0.7369170784950256,-0.5592292547225952,0.9947658777236938,0.16327761113643646,0.7534999251365662,-0.261414110660553,0.9962286353111267,0.9317339658737183,0.47032755613327026,-0.8602308034896851,0.9992225170135498,0.3147953152656555,0.49055787920951843,-0.4011986255645752,0.9995601177215576,0.9368845224380493,0.3471531867980957,-0.8965117335319519,0.9961184859275818,0.3278765082359314,0.3607605993747711,-0.41247859597206116,0.9976425170898438,0.8952025175094604,0.3215995728969574,-0.8027055859565735,0.9954442381858826,0.34330981969833374,0.3315071165561676,-0.31230592727661133,0.9970528483390808,0.878191351890564,0.3711842894554138,-0.833109974861145,0.996064305305481,0.3555522561073303,0.3843790590763092,-0.36008548736572266,0.9973533749580383,0.6722445487976074,1.0064438581466675,-0.04933711141347885,0.49803298711776733,0.42954301834106445,1.0246918201446533,0.05129089951515198,0.5441896915435791,0.7001601457595825,1.5161570310592651,-0.9759995341300964,0.05533236637711525,0.44518932700157166,1.5179418325424194,-0.5113328695297241,0.04694752395153046,0.6668164730072021,1.9456967115402222,-0.4527463912963867,0.0011035498464480042,0.44401854276657104,1.9624382257461548,0.25744521617889404,0.0006923601031303406,0.6584745645523071,2.019327163696289,-0.41504353284835815,0.002302352339029312,0.4426155090332031,2.0389328002929688,0.31490394473075867,0.0007497160113416612,0.6588255167007446,2.1185505390167236,-0.7972818613052368,0.0034793016966432333,0.4382072389125824,2.14931321144104,-0.013510175049304962,0.0013431997504085302
SOS Alert,0.5597586631774902,0.3272363543510437,-0.8719533085823059,0.9999520182609558,0.5874703526496887,0.27381446957588196,-0.8289542198181152,0.9998683333396912,0.6051025986671448,0.2737430930137634,-0.8303367495536804,0.9998663067817688,0.6215969324111938,0.2733640968799591,-0.8305025100708008,0.9998710751533508,0.532684326171875,0.27207666635513306,-0.788560688495636,0.9998329877853394,0.5139364004135132,0.270742267370224,-0.7889728546142578,0.999811053276062,0.49693483114242554,0.26915496587753296,-0.7894308567047119,0.9997854232788086,0.6335235834121704,0.2869950234889984,-0.4633781313896179,0.999928891658783,0.47112447023391724,0.28423482179641724,-0.37097689509391785,0.9998388886451721,0.5929367542266846,0.380501389503479,-0.7456310987472534,0.9999708533287048,0.5240462422370911,0.37816980481147766,-0.6999377608299255,0.9999660849571228,0.7179397940635681,0.49154365062713623,-0.19548974931240082,0.999888002872467,0.37267959117889404,0.49044638872146606,-0.1635967195034027,0.9998549222946167,0.9573899507522583,0.754605233669281,-0.5358027815818787,0.9945648908615112,0.17496974766254425,0.7752742767333984,-0.1946525126695633,0.9958431720733643,0.9325472116470337,0.5051802396774292,-0.7564243078231812,0.9991700053215027,0.34381866455078125,0.5194289088249207,-0.14990124106407166,0.99952232837677,0.9365838766098022,0.3783247172832489,-0.7824622392654419,0.996077835559845,0.36471205949783325,0.39712217450141907,-0.13318702578544617,0.9975840449333191,0.8967224359512329,0.3468163311481476,-0.688626229763031,0.9954274296760559,0.3814060091972351,0.3713330328464508,-0.03187410160899162,0.9969959855079651,0.8830135464668274,0.40001729130744934,-0.7278568148612976,0.9960091710090637,0.38768038153648376,0.4181462228298187,-0.10437710583209991,0.997282862663269,0.6751871705055237,1.008460521697998,-0.047798238694667816,0.49628937244415283,0.4318509101867676,1.0288951396942139,0.049854908138513565,0.5451925992965698,0.7079030871391296,1.511768102645874,-0.9397425651550293,0.05746259540319443,0.44682568311691284,1.509849190711975,-0.5593724846839905,0.04853007197380066,0.66905677318573,1.9470118284225464,-0.4422241747379303,0.0011209239019080997,0.44663968682289124,1.960153341293335,0.21427562832832336,0.0007053647423163056,0.6599807143211365,2.0194625854492188,-0.3943961560726166,0.0023290710523724556,0.4463057518005371,2.0366644859313965,0.27726906538009644,0.0007571099558845162,0.6593281030654907,2.12223219871521,-0.7186473608016968,0.0034937893506139517,0.44109708070755005,2.1459908485412598,-0.01736392080783844,0.0013688696781173348
SOS Alert,0.563443124294281,0.3305434584617615,-0.6270825266838074,0.9999511241912842,0.5887441635131836,0.2778542637825012,-0.5760664939880371,0.9998670816421509,0.605705976486206,0.2774896025657654,-0.5768153071403503,0.9998654723167419,0.6219090223312378,0.27667444944381714,-0.5771375894546509,0.9998705387115479,0.5358721017837524,0.27568504214286804,-0.5694751143455505,0.9998344779014587,0.5171236395835876,0.2741270959377289,-0.5696378350257874,0.9998134970664978,0.4999181628227234,0.2725396156311035,-0.5698457956314087,0.9997888207435608,0.6336438059806824,0.28934624791145325,-0.2603479027748108,0.9999278783798218,0.47376173734664917,0.28769296407699585,-0.2265971601009369,0.9998408555984497,0.5937002897262573,0.38282373547554016,-0.5090839266777039,0.9999712109565735,0.5274451971054077,0.3803224265575409,-0.4982067048549652,0.9999668002128601,0.7188292741775513,0.49723196029663086,-0.061796147376298904,0.9998893141746521,0.3733755350112915,0.49159395694732666,-0.06735046952962875,0.9998593926429749,0.9593327641487122,0.7584947943687439,-0.4430356025695801,0.9944822788238525,0.1848597228527069,0.7981131672859192,-0.16254815459251404,0.995715856552124,0.9324291348457336,0.5298153758049011,-0.7460958361625671,0.9991162419319153,0.3625560402870178,0.5510683655738831,-0.19027367234230042,0.9994954466819763,0.9364466667175293,0.4044530689716339,-0.7787489295005798,0.9960277080535889,0.3781772255897522,0.43690791726112366,-0.21646806597709656,0.9975671172142029,0.8972549438476562,0.3749961256980896,-0.6916896104812622,0.9954176545143127,0.39580315351486206,0.408612459897995,-0.10708852112293243,0.9970036745071411,0.8835865259170532,0.4283599853515625,-0.7202795743942261,0.9959654211997986,0.4007135033607483,0.45504340529441833,-0.1440959870815277,0.9972653388977051,0.678368091583252,1.0110572576522827,-0.04310019686818123,0.4853035807609558,0.43275171518325806,1.032679557800293,0.045187413692474365,0.5354684591293335,0.7267751693725586,1.5122946500778198,-0.9056980013847351,0.057211942970752716,0.4536987245082855,1.5060617923736572,-0.5613945722579956,0.04794566333293915,0.692507266998291,1.9509073495864868,-0.416395902633667,0.0011098991381004453,0.4666311740875244,1.9588724374771118,0.15801431238651276,0.0006951387040317059,0.6813129186630249,2.02197527885437,-0.3652024269104004,0.00229603867046535,0.46823850274086,2.035529136657715,0.21366910636425018,0.0007481350330635905,0.6867806911468506,2.1301183700561523,-0.7141367197036743,0.003435154678300023,0.4708441197872162,2.143598794937134,-0.08083342015743256,0.0013628440210595727
SOS Alert,0.5655643343925476,0.3307870328426361,-0.605181097984314,0.999946117401123,0.589576780796051,0.2778021991252899,-0.5530828237533569,0.9998563528060913,0.6061633229255676,0.27725932002067566,-0.5538066625595093,0.999855101108551,0.6222445368766785,0.27628400921821594,-0.5541663765907288,0.9998607039451599,0.537922739982605,0.2758931815624237,-0.54676353931427,0.999824583530426,0.5192998647689819,0.274370938539505,-0.5469446182250977,0.9998038411140442,0.5021309852600098,0.2727856934070587,-0.5471693277359009,0.9997789859771729,0.634209930896759,0.28890854120254517,-0.24382007122039795,0.9999209642410278,0.47625383734703064,0.28772756457328796,-0.2046741545200348,0.9998316764831543,0.5943986177444458,0.38245734572410583,-0.48926472663879395,0.9999697804450989,0.5296100974082947,0.3804226517677307,-0.47808346152305603,0.9999653697013855,0.719058632850647,0.49765270948410034,-0.053978580981492996,0.9998842477798462,0.3739148676395416,0.4909321069717407,-0.05432600900530815,0.9998584985733032,0.9576118588447571,0.7774254679679871,-0.4438760280609131,0.9942874908447266,0.19367578625679016,0.809123158454895,-0.19268345832824707,0.9954978227615356,0.9321171045303345,0.5642197132110596,-0.8179370164871216,0.9990445375442505,0.36779844760894775,0.5706897377967834,-0.4165211617946625,0.999453604221344,0.9353359341621399,0.4494280517101288,-0.8657814264297485,0.9959284663200378,0.38363245129585266,0.46253931522369385,-0.4508463442325592,0.9975202083587646,0.8972108960151672,0.41381651163101196,-0.7897936701774597,0.9953582286834717,0.39906468987464905,0.4253540635108948,-0.3544333577156067,0.9969745874404907,0.8846660852432251,0.46228262782096863,-0.7977133989334106,0.99586421251297,0.4031042456626892,0.4681907594203949,-0.37949880957603455,0.9972066879272461,0.6810340881347656,1.010514736175537,-0.04145950824022293,0.47438889741897583,0.4337351322174072,1.0321614742279053,0.043557241559028625,0.5236538648605347,0.7282363176345825,1.5102754831314087,-0.845826268196106,0.05551600828766823,0.45360565185546875,1.5043673515319824,-0.5270625352859497,0.046548787504434586,0.6898737549781799,1.9509795904159546,-0.32716113328933716,0.0010877071181312203,0.46587085723876953,1.9580506086349487,0.17945219576358795,0.0006815846427343786,0.6797362565994263,2.0222928524017334,-0.28575727343559265,0.0022536087781190872,0.46618327498435974,2.034005880355835,0.2335204780101776,0.000737406371627003,0.6861125230789185,2.128952980041504,-0.6108318567276001,0.00334525085054338,0.46700000762939453,2.1390225887298584,-0.05652843788266182,0.0013460871996358037
